8918, 507, 0.00
8935, 506, 0.00
8952, 507, 0.00
8971, 508, 0.00
8988, 508, 0.00
9006, 509, 0.00
9024, 510, 0.00
9041, 507, 0.00
9059, 506, 0.00
9076, 505, 0.00
9095, 506, 0.00
9112, 507, 0.00
9129, 511, 0.00
9147, 517, 0.00
9165, 520, 0.00
9183, 521, 0.00
9200, 520, 0.00
9218, 518, 0.00
9236, 517, 0.00
9253, 514, 99.00
9272, 511, 0.00
9290, 510, 0.00
9308, 509, 0.00
9325, 506, 0.00
9342, 505, 0.00
9361, 504, 0.00
9378, 504, 0.00
9396, 504, 0.00
9413, 505, 0.00
9432, 508, 0.00
9449, 509, 0.00
9466, 513, 0.00
9484, 512, 0.00
9502, 512, 0.00
9520, 509, 0.00
9537, 507, 0.00
9554, 506, 0.00
9573, 506, 0.00
9590, 508, 0.00
9608, 509, 0.00
9626, 509, 0.00
9644, 510, 0.00
9661, 508, 0.00
9678, 507, 0.00
9697, 506, 0.00
9714, 507, 0.00
9732, 510, 0.00
9749, 513, 0.00
9767, 519, 0.00
9785, 522, 0.00
9802, 523, 0.00
9820, 522, 0.00
9838, 520, 0.00
9856, 517, 0.00
9873, 514, 96.00
9892, 510, 0.00
9910, 509, 0.00
9927, 507, 0.00
9945, 506, 0.00
9963, 505, 0.00
9980, 503, 0.00
9998, 505, 0.00
10015, 505, 0.00
10035, 505, 0.00
10053, 506, 0.00
10072, 507, 0.00
10091, 510, 0.00
10109, 510, 0.00
10128, 509, 0.00
10146, 510, 0.00
10166, 509, 0.00
10184, 509, 0.00
10203, 509, 0.00
10222, 508, 0.00
10241, 506, 0.00
10259, 507, 0.00
10277, 506, 0.00
10297, 506, 0.00
10315, 507, 0.00
10334, 507, 0.00
10352, 510, 0.00
10372, 513, 0.00
10390, 518, 0.00
10408, 520, 0.00
10428, 522, 0.00
10446, 521, 0.00
10465, 519, 0.00
10483, 518, 0.00
10503, 514, 95.00
10522, 511, 0.00
10541, 506, 0.00
10560, 503, 0.00
10578, 503, 0.00
10597, 501, 0.00
10615, 502, 0.00
10635, 504, 0.00
10653, 505, 0.00
10672, 507, 0.00
10691, 509, 0.00
10710, 509, 0.00
10728, 510, 0.00
10746, 510, 0.00
10766, 510, 0.00
10784, 509, 0.00
10803, 509, 0.00
10822, 507, 0.00
10841, 505, 0.00
10859, 506, 0.00
10877, 506, 0.00
10897, 505, 0.00
10915, 506, 0.00
10934, 506, 0.00
10952, 506, 0.00
10972, 508, 0.00
10990, 512, 0.00
11009, 515, 0.00
11028, 519, 0.00
11046, 522, 0.00
11065, 523, 0.00
11083, 522, 0.00
11103, 520, 0.00
11121, 517, 0.00
11140, 511, 94.00
11160, 508, 0.00
11179, 506, 0.00
11197, 502, 0.00
11215, 500, 0.00
11235, 502, 0.00
11253, 503, 0.00
11272, 506, 0.00
11291, 508, 0.00
11310, 510, 0.00
11328, 510, 0.00
11346, 511, 0.00
11366, 512, 0.00
11384, 510, 0.00
11403, 510, 0.00
11422, 508, 0.00
11441, 506, 0.00
11459, 506, 0.00
11478, 506, 0.00
11497, 506, 0.00
11515, 505, 0.00
11534, 505, 0.00
11553, 505, 0.00
11572, 506, 0.00
11590, 509, 0.00
11609, 510, 0.00
11628, 512, 0.00
11646, 517, 0.00
11665, 520, 0.00
11683, 521, 0.00
11703, 522, 0.00
11721, 520, 0.00
11740, 517, 0.00
11759, 513, 96.00
11779, 511, 0.00
11797, 507, 0.00
11815, 504, 0.00
11835, 503, 0.00
11853, 502, 0.00
11872, 503, 0.00
11891, 505, 0.00
11910, 508, 0.00
11928, 509, 0.00
11947, 511, 0.00
11966, 512, 0.00
11984, 511, 0.00
12003, 511, 0.00
12022, 510, 0.00
12041, 508, 0.00
12059, 507, 0.00
12078, 507, 0.00
12097, 505, 0.00
12115, 504, 0.00
12134, 505, 0.00
12153, 505, 0.00
12172, 506, 0.00
12190, 508, 0.00
12209, 509, 0.00
12228, 509, 0.00
12247, 512, 0.00
12265, 516, 0.00
12283, 517, 0.00
12303, 520, 0.00
12321, 520, 0.00
12340, 518, 0.00
12359, 517, 0.00
12378, 515, 96.00
12397, 512, 0.00
12416, 507, 0.00
12435, 503, 0.00
12453, 501, 0.00
12472, 501, 0.00
12491, 501, 0.00
12510, 505, 0.00
12528, 506, 0.00
12547, 508, 0.00
12566, 510, 0.00
12584, 511, 0.00
12603, 512, 0.00
12622, 512, 0.00
12641, 511, 0.00
12659, 508, 0.00
12678, 509, 0.00
12697, 507, 0.00
12716, 506, 0.00
12734, 506, 0.00
12753, 504, 0.00
12772, 505, 0.00
12790, 505, 0.00
12809, 507, 0.00
12828, 507, 0.00
12847, 510, 0.00
12865, 513, 0.00
12884, 514, 0.00
12903, 518, 0.00
12921, 519, 0.00
12940, 519, 0.00
12959, 518, 0.00
12978, 518, 0.00
12996, 513, 97.00
13016, 511, 0.00
13035, 507, 0.00
13053, 505, 0.00
13072, 503, 0.00
13091, 503, 0.00
13110, 505, 0.00
13128, 507, 0.00
13147, 508, 0.00
13166, 509, 0.00
13185, 511, 0.00
13203, 512, 0.00
13222, 512, 0.00
13241, 511, 0.00
13259, 509, 0.00
13278, 508, 0.00
13297, 508, 0.00
13316, 505, 0.00
13334, 505, 0.00
13353, 505, 0.00
13372, 505, 0.00
13390, 505, 0.00
13409, 507, 0.00
13428, 507, 0.00
13447, 509, 0.00
13465, 512, 0.00
13485, 516, 0.00
13503, 520, 0.00
13521, 522, 0.00
13540, 523, 0.00
13559, 521, 0.00
13578, 520, 0.00
13596, 517, 0.00
13615, 514, 96.00
13635, 509, 0.00
13654, 507, 0.00
13672, 504, 0.00
13691, 503, 0.00
13710, 504, 0.00
13728, 505, 0.00
13747, 506, 0.00
13766, 509, 0.00
13785, 512, 0.00
13803, 511, 0.00
13822, 512, 0.00
13841, 511, 0.00
13859, 509, 0.00
13878, 509, 0.00
13897, 508, 0.00
13916, 506, 0.00
13934, 505, 0.00
13954, 505, 0.00
13972, 505, 0.00
13990, 506, 0.00
14009, 508, 0.00
14028, 508, 0.00
14047, 510, 0.00
14065, 512, 0.00
14085, 514, 0.00
14103, 518, 0.00
14121, 521, 0.00
14140, 522, 0.00
14159, 520, 0.00
14178, 519, 0.00
14196, 518, 0.00
14216, 514, 99.00
14235, 510, 0.00
14254, 508, 0.00
14272, 504, 0.00
14291, 502, 0.00
14310, 502, 0.00
14328, 504, 0.00
14347, 505, 0.00
14366, 507, 0.00
14385, 509, 0.00
14403, 511, 0.00
14423, 512, 0.00
14441, 512, 0.00
14459, 511, 0.00
14478, 510, 0.00
14497, 509, 0.00
14516, 507, 0.00
14534, 506, 0.00
14554, 507, 0.00
14572, 506, 0.00
14590, 506, 0.00
14609, 508, 0.00
14628, 508, 0.00
14647, 508, 0.00
14665, 510, 0.00
14685, 514, 0.00
14703, 514, 0.00
14722, 517, 0.00
14740, 521, 0.00
14759, 521, 0.00
14778, 522, 0.00
14796, 519, 0.00
14816, 516, 100.00
14836, 514, 0.00
14855, 510, 0.00
14873, 507, 0.00
14893, 503, 0.00
14911, 502, 0.00
14929, 502, 0.00
14949, 504, 0.00
14967, 506, 0.00
14986, 508, 0.00
15004, 511, 0.00
15024, 511, 0.00
15042, 512, 0.00
15060, 511, 0.00
15079, 511, 0.00
15098, 508, 0.00
15117, 508, 0.00
15135, 507, 0.00
15155, 505, 0.00
15173, 506, 0.00
15192, 505, 0.00
15210, 505, 0.00
15229, 506, 0.00
15248, 508, 0.00
15266, 508, 0.00
15286, 510, 0.00
15304, 512, 0.00
15323, 514, 0.00
15341, 517, 0.00
15361, 520, 0.00
15379, 520, 0.00
15397, 520, 0.00
15417, 520, 0.00
15435, 516, 96.00
15455, 513, 0.00
15473, 510, 0.00
15493, 507, 0.00
15511, 504, 0.00
15529, 502, 0.00
15549, 504, 0.00
15567, 504, 0.00
15586, 505, 0.00
15604, 509, 0.00
15624, 510, 0.00
15642, 512, 0.00
15661, 511, 0.00
15680, 511, 0.00
15698, 509, 0.00
15717, 508, 0.00
15735, 508, 0.00
15755, 505, 0.00
15773, 505, 0.00
15792, 504, 0.00
15810, 505, 0.00
15830, 505, 0.00
15848, 507, 0.00
15866, 508, 0.00
15886, 509, 0.00
15904, 510, 0.00
15923, 511, 0.00
15941, 513, 0.00
15961, 516, 0.00
15979, 519, 0.00
15997, 520, 0.00
16017, 520, 0.00
16035, 519, 0.00
16054, 517, 0.00
16072, 515, 94.00
16093, 511, 0.00
16111, 508, 0.00
16130, 506, 0.00
16149, 505, 0.00
16167, 504, 0.00
16186, 505, 0.00
16204, 508, 0.00
16224, 510, 0.00
16242, 511, 0.00
16261, 512, 0.00
16280, 512, 0.00
16299, 510, 0.00
16317, 510, 0.00
16335, 509, 0.00
16355, 508, 0.00
16373, 507, 0.00
16392, 506, 0.00
16410, 506, 0.00
16430, 506, 0.00
16448, 507, 0.00
16466, 508, 0.00
16486, 508, 0.00
16504, 510, 0.00
16523, 511, 0.00
16541, 512, 0.00
16561, 514, 0.00
16579, 516, 0.00
16598, 516, 0.00
16617, 519, 0.00
16635, 519, 0.00
16654, 516, 103.00
16674, 515, 0.00
16694, 512, 0.00
16712, 509, 0.00
16731, 505, 0.00
16750, 503, 0.00
16769, 503, 0.00
16787, 504, 0.00
16805, 503, 0.00
16825, 507, 0.00
16843, 510, 0.00
16862, 509, 0.00
16881, 510, 0.00
16900, 510, 0.00
16918, 509, 0.00
16936, 508, 0.00
16956, 509, 0.00
16974, 508, 0.00
16993, 506, 0.00
17012, 505, 0.00
17031, 505, 0.00
17049, 506, 0.00
17068, 507, 0.00
17087, 507, 0.00
17105, 508, 0.00
17124, 509, 0.00
17142, 511, 0.00
17162, 513, 0.00
17180, 515, 0.00
17199, 518, 0.00
17218, 519, 0.00
17236, 521, 0.00
17255, 521, 0.00
17273, 520, 0.00
17293, 517, 0.00
17311, 513, 91.00
17331, 509, 0.00
17350, 506, 0.00
17369, 502, 0.00
17387, 503, 0.00
17405, 502, 0.00
17425, 505, 0.00
17443, 505, 0.00
17462, 507, 0.00
17481, 509, 0.00
17500, 510, 0.00
17518, 510, 0.00
17537, 509, 0.00
17556, 511, 0.00
17574, 509, 0.00
17593, 510, 0.00
17612, 510, 0.00
17631, 509, 0.00
17649, 508, 0.00
17668, 509, 0.00
17687, 509, 0.00
17705, 509, 0.00
17724, 510, 0.00
17743, 513, 0.00
17762, 514, 0.00
17780, 518, 0.00
17799, 521, 0.00
17818, 523, 0.00
17837, 524, 0.00
17855, 523, 0.00
17873, 520, 0.00
17893, 518, 0.00
17911, 515, 100.00
17932, 512, 0.00
17951, 508, 0.00
17970, 505, 0.00
17988, 504, 0.00
18007, 505, 0.00
18026, 504, 0.00
18044, 506, 0.00
18063, 508, 0.00
18082, 509, 0.00
18101, 511, 0.00
18119, 511, 0.00
18138, 511, 0.00
18157, 509, 0.00
18176, 509, 0.00
18194, 508, 0.00
18213, 507, 0.00
18232, 508, 0.00
18250, 507, 0.00
18269, 507, 0.00
18288, 508, 0.00
18307, 509, 0.00
18325, 508, 0.00
18344, 510, 0.00
18363, 514, 0.00
18381, 516, 0.00
18400, 519, 0.00
18419, 520, 0.00
18438, 519, 0.00
18456, 517, 0.00
18476, 516, 106.00
18496, 514, 0.00
18514, 511, 0.00
18533, 507, 0.00
18552, 504, 0.00
18571, 501, 0.00
18589, 501, 0.00
18609, 501, 0.00
18627, 505, 0.00
18646, 506, 0.00
18664, 508, 0.00
18683, 511, 0.00
18702, 511, 0.00
18720, 511, 0.00
18739, 511, 0.00
18758, 511, 0.00
18777, 509, 0.00
18795, 508, 0.00
18814, 506, 0.00
18833, 505, 0.00
18851, 505, 0.00
18870, 505, 0.00
18889, 506, 0.00
18908, 507, 0.00
18926, 508, 0.00
18946, 508, 0.00
18964, 511, 0.00
18982, 514, 0.00
19001, 515, 0.00
19020, 518, 0.00
19039, 520, 0.00
19057, 520, 0.00
19077, 519, 0.00
19095, 518, 0.00
19113, 515, 94.00
19133, 512, 0.00
19152, 507, 0.00
19171, 505, 0.00
19189, 503, 0.00
19209, 503, 0.00
19227, 504, 0.00
19246, 505, 0.00
19264, 506, 0.00
19283, 508, 0.00
19302, 510, 0.00
19320, 511, 0.00
19339, 511, 0.00
19358, 511, 0.00
19377, 509, 0.00
19395, 508, 0.00
19415, 508, 0.00
19433, 506, 0.00
19451, 506, 0.00
19470, 506, 0.00
19489, 506, 0.00
19508, 507, 0.00
19526, 509, 0.00
19546, 508, 0.00
19564, 509, 0.00
19582, 511, 0.00
19601, 512, 0.00
19620, 515, 0.00
19639, 518, 0.00
19657, 520, 0.00
19677, 520, 0.00
19695, 520, 0.00
19714, 517, 0.00
19732, 515, 96.00
19752, 511, 0.00
19771, 509, 0.00
19789, 505, 0.00
19809, 504, 0.00
19827, 503, 0.00
19846, 504, 0.00
19864, 505, 0.00
19884, 508, 0.00
19902, 510, 0.00
19920, 511, 0.00
19940, 513, 0.00
19958, 512, 0.00
19977, 511, 0.00
19995, 510, 0.00
20015, 508, 0.00
20033, 507, 0.00
20051, 506, 0.00
20070, 505, 0.00
20089, 505, 0.00
20108, 506, 0.00
20126, 508, 0.00
20146, 507, 0.00
20164, 508, 0.00
20183, 509, 0.00
20201, 510, 0.00
20220, 511, 0.00
20239, 512, 0.00
20257, 514, 0.00
20277, 516, 0.00
20295, 518, 0.00
20314, 521, 0.00
20332, 520, 0.00
20352, 519, 0.00
20370, 517, 0.00
20388, 515, 91.00
20409, 512, 0.00
20427, 509, 0.00
20446, 508, 0.00
20464, 507, 0.00
20484, 507, 0.00
20502, 508, 0.00
20520, 508, 0.00
20540, 509, 0.00
20558, 510, 0.00
20577, 510, 0.00
20595, 510, 0.00
20615, 511, 0.00
20633, 508, 0.00
20652, 507, 0.00
20670, 507, 0.00
20689, 506, 0.00
20708, 506, 0.00
20726, 508, 0.00
20746, 508, 0.00
20764, 509, 0.00
20783, 509, 0.00
20801, 510, 0.00
20820, 510, 0.00
20839, 511, 0.00
20857, 510, 0.00
20877, 509, 0.00
20895, 511, 0.00
20914, 512, 0.00
20932, 514, 0.00
20952, 517, 0.00
20970, 519, 0.00
20988, 518, 0.00
21008, 517, 0.00
21026, 518, 0.00
21045, 515, 91.00
21064, 511, 0.00
21084, 509, 0.00
21102, 508, 0.00
21121, 506, 0.00
21140, 507, 0.00
21158, 507, 0.00
21177, 508, 0.00
21195, 508, 0.00
21215, 509, 0.00
21233, 509, 0.00
21252, 508, 0.00
21271, 508, 0.00
21289, 507, 0.00
21308, 507, 0.00
21326, 506, 0.00
21346, 508, 0.00
21364, 508, 0.00
21383, 509, 0.00
21401, 510, 0.00
21421, 509, 0.00
21439, 511, 0.00
21457, 511, 0.00
21477, 510, 0.00
21495, 510, 0.00
21514, 511, 0.00
21532, 510, 0.00
21552, 511, 0.00
21570, 515, 0.00
21588, 516, 0.00
21608, 519, 0.00
21626, 520, 0.00
21645, 519, 0.00
21663, 517, 0.00
21683, 515, 94.00
21702, 512, 0.00
21721, 509, 0.00
21740, 507, 0.00
21758, 507, 0.00
21777, 506, 0.00
21795, 506, 0.00
21815, 507, 0.00
21833, 508, 0.00
21852, 507, 0.00
21871, 508, 0.00
21890, 508, 0.00
21908, 507, 0.00
21926, 507, 0.00
21946, 508, 0.00
21964, 508, 0.00
21983, 507, 0.00
22001, 508, 0.00
22021, 509, 0.00
22039, 510, 0.00
22057, 509, 0.00
22077, 509, 0.00
22095, 508, 0.00
22114, 509, 0.00
22132, 508, 0.00
22152, 508, 0.00
22170, 510, 0.00
22189, 511, 0.00
22208, 513, 0.00
22226, 516, 0.00
22245, 519, 0.00
22263, 519, 0.00
22283, 519, 0.00
22301, 519, 0.00
22320, 516, 94.00
22340, 514, 0.00
22359, 512, 0.00
22377, 509, 0.00
22395, 506, 0.00
22415, 505, 0.00
22433, 505, 0.00
22452, 506, 0.00
22471, 506, 0.00
22490, 508, 0.00
22508, 508, 0.00
22526, 510, 0.00
22546, 511, 0.00
22564, 510, 0.00
22583, 510, 0.00
22602, 510, 0.00
22621, 510, 0.00
22639, 509, 0.00
22658, 509, 0.00
22677, 509, 0.00
22695, 507, 0.00
22714, 508, 0.00
22732, 508, 0.00
22752, 506, 0.00
22770, 506, 0.00
22789, 506, 0.00
22808, 506, 0.00
22827, 508, 0.00
22845, 513, 0.00
22863, 515, 0.00
22883, 518, 0.00
22901, 520, 0.00
22920, 520, 0.00
22939, 520, 0.00
22958, 519, 0.00
22976, 516, 91.00
22995, 513, 0.00
23015, 508, 0.00
23033, 507, 0.00
23052, 503, 0.00
23071, 503, 0.00
23090, 504, 0.00
23108, 505, 0.00
23127, 506, 0.00
23146, 508, 0.00
23164, 509, 0.00
23183, 510, 0.00
23202, 512, 0.00
23221, 512, 0.00
